candidate_id,candidate_statement,correctness
9764,"eggplant is a purple vegetable, which makes it different from celery",No
3789,"grenade is a vessel, which makes it different from gun",No
13613,"jeans is a worn on the lower body, which makes it different from blouse",Yes
4075,"saxophone can usually be played  with mouth, which makes it different from accordion",Yes
1493,"church can be used for religious gathering, which makes it different from bridge",Yes
7084,"tank can destroy a building, which makes it different from pipe",Yes
15093,"garlic is a fruit, which makes it different from celery",No
1542,"fingers is plural, which makes it different from neck",Yes
1838,"cod is a water animal, which makes it different from chicken",Yes
2589,"bagpipe is a wind instrument, which makes it different from accordion",Yes
10322,"cougar is a type of big cat, which makes it different from buffalo",Yes
13977,"neck is on a person's exterior, which makes it different from body",Yes
3364,"elk have (a) hooves, which makes it different from squirrel",Yes
10913,"hair can be found below the knee, which makes it different from nail",No
26,"snail is a crustecean, which makes it different from wasp",No
14482,"camel is fluffy, which makes it different from crocodile",Yes
6135,"mother is a family member, which makes it different from woman",Yes
11118,"church is a religious place, which makes it different from inn",Yes
11613,"gun can shoot stuff out, which makes it different from barrel",Yes
997,"zebra is a herbivore, which makes it different from tiger",Yes
13417,"grapefruit is red, which makes it different from banana",No
13339,"cockroach can fly, which makes it different from worm",Yes
8138,"orange is a citrus fruit, which makes it different from peach",Yes
2506,"robe is a white object, which makes it different from skirt",No
3141,"mole can go underground, which makes it different from beaver",Yes
8416,"squirrel is a herbivore, which makes it different from deer",No
4564,"canoe is a type of watercraft, which makes it different from bike",Yes
12978,"crocodile is eat meat, which makes it different from camel",Not Sure
2268,"cherry have (a) single hard pit, which makes it different from pear",Yes
8477,"caribou can be used for travel, which makes it different from ox",No
6361,"razor have (a) sharp cutting edge, which makes it different from brush",Yes
