candidate_id,candidate_statement,correctness
11088,"crocodile can go under underwater, which makes it different from iguana",Yes
4168,"paintbrush can be used for writing/drawing, which makes it different from screwdriver",Yes
10860,"mole can be found underground, which makes it different from beaver",Yes
3789,"grenade is a vessel, which makes it different from gun",No
8516,"snail have (a) no legs, which makes it different from beetle",Yes
12542,"dog have (a) paws, which makes it different from horse",Yes
2966,"duck is red, which makes it different from onions",No
8308,"house have (a)  5 letters or less, which makes it different from cottage",Yes
15093,"garlic is a fruit, which makes it different from celery",No
8344,"daughter have (a) multiple people pictured, which makes it different from cousin",No
2589,"bagpipe is a wind instrument, which makes it different from accordion",Yes
10322,"cougar is a type of big cat, which makes it different from buffalo",Yes
13977,"neck is on a person's exterior, which makes it different from body",No
626,"orange is a fruit, which makes it different from cucumber",Yes
3364,"elk have (a) hooves, which makes it different from squirrel",Yes
8981,"rope can be used for restraining things, which makes it different from screws",Yes
26,"snail is a crustecean, which makes it different from wasp",No
6074,"knees is part of (a) the lower body, which makes it different from elbow",Yes
11118,"church is a religious place, which makes it different from inn",Yes
11613,"gun can shoot stuff out, which makes it different from barrel",Yes
14535,"trumpet is a wind instrument, which makes it different from cello",Yes
13472,"raccoon can be found on  a tree, which makes it different from hare",Yes
15312,"chapel can be used for a place of worship, which makes it different from inn",Yes
1645,"pen can be used for drawing or painting, which makes it different from stick",Yes
14692,"pencil can writing, which makes it different from knife",Yes
3852,"elephant have (a) tail, which makes it different from frog",Yes
12867,"ankle is lower body, which makes it different from shoulder",Yes
8469,"girl can be used for transportation, which makes it different from boy",No
1459,"guitar have (a) strings, which makes it different from accordion",Yes
2268,"cherry have (a) single hard pit, which makes it different from pear",Yes
8477,"caribou can be used for travel, which makes it different from ox",Yes
6361,"razor have (a) sharp cutting edge, which makes it different from brush",Yes
