candidate_id,candidate_statement,correctness
6205,"squid can be found at sea, which makes it different from lobster",No
7241,"frog can be domesticated, which makes it different from deer",No
3874,"church is a public building (typically), which makes it different from cottage",Yes
14232,"sister is part of (a) close blood relative, which makes it different from actress",Yes
7159,"spider can flying, which makes it different from caterpillar",No
6589,"broccoli is green (most part), which makes it different from garlic",Yes
1932,"catfish have (a) fins, which makes it different from lobster",Yes
2231,"avocado have (a) stone inside, which makes it different from pear",Yes
14916,"flute is a wind instrument, which makes it different from guitar",Yes
12847,"prune is a word beginning with p, which makes it different from grapefruit",Yes
11523,"rifle can used in war, which makes it different from barrel",No
3256,"zebra have (a) horn, which makes it different from crocodile",No
3789,"grenade is a vessel, which makes it different from gun",No
8922,"forearm is part of (a) upper body, which makes it different from leg",Yes
8736,"screwdriver is made of /mostly made of metal, which makes it different from pencil",Yes
13139,"guitar is part of (a) strings, which makes it different from saxophone",No
2679,"wrist is something humans have two of, which makes it different from toe",Yes
15093,"garlic is a fruit, which makes it different from celery",No
9302,"camel have (a)  mane (hair on it), which makes it different from crocodile",Yes
2589,"bagpipe is a wind instrument, which makes it different from accordion",Yes
12739,"toaster can be used for cooking food, which makes it different from fridge",Yes
10322,"cougar is a type of big cat, which makes it different from buffalo",Yes
13977,"neck is on a person's exterior, which makes it different from body",Yes
6603,"actress is a picture of a female, which makes it different from mother",No
3364,"elk have (a) hooves, which makes it different from squirrel",Yes
1818,"boat can be used for riding on water, which makes it different from bike",Yes
26,"snail is a crustecean, which makes it different from wasp",Yes
6674,"paintbrush have (a) bushy tail, which makes it different from pencil",Yes
11118,"church is a religious place, which makes it different from inn",Yes
11613,"gun can shoot stuff out, which makes it different from barrel",No
6150,"banana is a fruit, which makes it different from avocado",No
9094,"arm is part of (a) an appendage, which makes it different from leg",No
14165,"garlic is a purple vegetable, which makes it different from broccoli",No
14316,"cottage is a place where people live, which makes it different from church",Yes
13313,"squid is a mollusk, which makes it different from lobster",Yes
5899,"kettle can hold water, which makes it different from toaster",Yes
8986,"kettle is a electrical appliance, which makes it different from sink",Yes
15183,"mouth can be used for eating, which makes it different from nose",Yes
543,"dress can be found on your upper torso, which makes it different from socks",Yes
2268,"cherry have (a) single hard pit, which makes it different from pear",Yes
8477,"caribou can be used for travel, which makes it different from ox",Yes
6361,"razor have (a) sharp cutting edge, which makes it different from brush",Yes
