candidate_id,candidate_statement,correctness
8545,"cherry have (a) stone, which makes it different from garlic",Yes
587,"tractor have (a) an engine, which makes it different from wheel",Yes
11872,"paintbrush can be used for painting, which makes it different from scissors",Yes
14039,"peach have (a) stone, which makes it different from strawberry",Yes
12982,"buggy can hold more than one person, which makes it different from scooter",Yes
13890,"lemon is a fruit, which makes it different from celery",Yes
6330,"camel can be used for a mode of transport, which makes it different from deer",Yes
5852,"bolts have (a) a type of metal, which makes it different from rope",Yes
11317,"broccoli is a vegetable, which makes it different from avocado",Yes
10123,"hawk have (a) large wing span, which makes it different from sparrow",Yes
3820,"tank is made for violence, which makes it different from wheel",No
10244,"raccoon is originated from north america, which makes it different from squirrel",Not Sure
12416,"plum can be used for smoothies, which makes it different from avocado",Yes
2231,"avocado have (a) stone inside, which makes it different from pear",Yes
6812,"duck have (a) wings, which makes it different from lamb",Yes
3326,"elephant have (a) four feet, which makes it different from crocodile",Yes
5820,"cherry have (a) eatable shell or peel, which makes it different from lemon",Yes
14947,"aunt have (a) blood relationship with you, which makes it different from wife",Yes
3789,"grenade is a vessel, which makes it different from gun",Yes
2447,"microwave can be used for making food, which makes it different from fridge",Yes
5218,"actress is a occupation, which makes it different from girl",Yes
9652,"cherry have (a) edible skin (usually), which makes it different from banana",Yes
15093,"garlic is a fruit, which makes it different from celery",No
13684,"squid have (a) legs/tentacles, which makes it different from eel",Yes
2589,"bagpipe is a wind instrument, which makes it different from accordion",Yes
10322,"cougar is a type of big cat, which makes it different from buffalo",Yes
13977,"neck is on a person's exterior, which makes it different from body",No
3364,"elk have (a) hooves, which makes it different from squirrel",Yes
2145,"camel can be used for riding, which makes it different from crocodile",Yes
26,"snail is a crustecean, which makes it different from wasp",Yes
2171,"turtle is a amphibian, which makes it different from snail",Yes
11118,"church is a religious place, which makes it different from inn",Yes
11613,"gun can shoot stuff out, which makes it different from barrel",Yes
2715,"knees can be found below the waist, which makes it different from elbow",Yes
10539,"raspberry can be eaten in one bite, which makes it different from peach",Yes
13442,"plum have (a) big seed, which makes it different from cherry",Yes
15361,"avocado have (a) big seed, which makes it different from grapefruit",Yes
2224,"rattlesnake can hunt other animals, which makes it different from coyote",No
8635,"avocado is a fruit, which makes it different from pepper",Yes
7500,"knee is lower body, which makes it different from shoulder",Yes
3962,"bridge is beginning with a letter b, which makes it different from gate",Yes
12051,"beetle is an insect, which makes it different from spider",Yes
12910,"flute have (a) reed to make it work, which makes it different from trombone",Yes
2268,"cherry have (a) single hard pit, which makes it different from pear",Yes
8477,"caribou can be used for travel, which makes it different from ox",Yes
6361,"razor have (a) sharp cutting edge, which makes it different from brush",Yes
2587,"bedroom is beginning with a letter b, which makes it different from apartment",Yes
