shoes,jacket
ox,bull
corn,pepper
panther,alligator
cap,barrel
accordion,harpsichord
desk,bed
cat,dog
eel,octopus
scissors,screws
raisin,cheese
leotards,trousers
skirt,scarf
apron,dress
hawk,falcon
mittens,slippers
level,certificate
parka,sweater
jacket,vest
chipmunk,hawk
rifle,bullet
coat,skirt
balloon,boat
socks,gloves
dolphin,eel
cage,rabbit
spear,spade
seagull,wasp
radio,rock
barn,stone
trumpet,guitar
nightgown,shawl
ring,box
apartment,building
nightgown,robe
bed,pillow
donkey,pony
boots,shoes
turtle,pheasant
gate,bridge
tank,rocket
tray,bucket
fridge,oven
garlic,pepper
goat,cheese
belt,screws
vest,pants
rabbit,coyote
ship,submarine
raft,sled
corn,beans
alligator,porcupine
house,inn
rabbit,cabbage
pants,coat
cheetah,crocodile
blouse,skirt
chimp,cockroach
tortoise,elephant
hook,scissors
sink,stove
cat,rabbit
tie,shirt
trousers,shoes
kettle,toaster
camel,ostrich
jacket,blouse
whale,seal
corn,broccoli
trousers,sweater
piano,tuba
prune,blueberry
beets,turnip
toilet,tray
belt,necklace
whale,squid
turtle,otter
hose,clamp
turtle,sparrow
crab,pumpkin
spider,tiger
butterfly,moth
tiger,camel
faucet,bathtub
grape,cranberry
lobster,garlic
drill,hose
toad,salamander
caterpillar,jeep
plug,pin
rope,wheel
mole,fox
boots,dress
skirt,dress
mackerel,crab
hose,bolts
hose,clamp
grapefruit,cranberry
apartment,cabin
crossbow,pistol
pot,dish
eagle,raven
bike,tractor
lemon,avocado
necklace,bracelet
bike,wheel
drill,clamp
piano,harp
bra,dress
bag,sack
jeans,blouse
building,church
pants,trousers
bed,toilet
gown,robe
cod,shrimp
bike,wheel
spider,crab
camisole,skirt
elephant,bull
falcon,dove
cabinet,cupboard
trailer,jeep
saxophone,flute
plum,raspberry
frog,bat
porcupine,moose
tuba,harp
blouse,shawl
spear,helmet
cherry,walnut
bra,shirt
barn,building
jeans,shoes
saucer,bucket
plum,cherry
trousers,sweater
peach,grapefruit
crab,squid
jeans,socks
tomato,carrot
chapel,cottage
zucchini,lettuce
cucumber,beans
olive,avocado
pin,hook
tray,shelves
pot,beans
shirt,vest
ashtray,spoon
house,chapel
raft,surfboard
boat,bike
clam,potato
hare,squirrel
corn,celery
frog,tortoise
cherry,lime
mole,hare
cod,salmon
onions,peas
hose,tap
broccoli,onions
avocado,cabbage
candle,basket
pot,pie
jeans,jacket
bison,leopard
sink,bucket
inn,chapel
apartment,bedroom
camisole,sweater
turtle,deer
dresser,walnut
frog,owl
missile,bomb
plum,grapefruit
pin,card
cherry,cheese
hawk,duck
trumpet,cello
thermometer,lamp
seagull,hornet
peach,orange
tricycle,unicycle
mink,skunk
broccoli,radish
mittens,shawl
prune,banana
boat,car
tiger,beetle
microwave,fridge
skunk,fox
corn,pumpkin
pants,shirt
snail,shrimp
helicopter,jet
tangerine,raspberry
napkin,cigarette
toad,beetle
ring,stone
tank,truck
seagull,raven
boat,airplane
tie,cup
pickle,cheese
toaster,freezer
shoes,skirt
cat,spider
robe,apron
snail,turtle
toaster,oven
bag,pants
crab,cheese
belt,trousers
tortoise,gorilla
vulture,parakeet
house,building
dress,scarf
gate,wall
jacket,shawl
hut,fence
coat,gown
whale,walrus
lemon,raspberry
rocket,missile
balloon,helicopter
jacket,dress
bungalow,bedroom
orange,pineapple
rattlesnake,squirrel
alligator,beaver
blender,toaster
necklace,emerald
onions,cheese
olive,onions
beans,chicken
jacket,bag
eel,sardine
hook,screws
jeans,shoes
pipe,plate
mittens,sweater
trombone,harpsichord
trombone,flute
train,taxi
kettle,mug
plum,cranberry
hose,tap
pan,tomato
drill,hammer
wheel,bike
elephant,bison
ring,pin
rabbit,deer
magazine,radio
mittens,trousers
sandals,socks
cod,tomato
skirt,jeans
mole,mouse
tank,truck
jar,beans
cow,sheep
fan,rocker
lime,cranberry
toaster,microwave
screwdriver,razor
pie,tomato
eagle,kite
toad,rattlesnake
wheel,clamp
pear,onions
microwave,oven
saucer,jar
tray,plate
beets,broccoli
raccoon,hare
starling,woodpecker
crab,tuna
flute,banjo
dresser,stool
grasshopper,raven
camisole,bra
plum,avocado
worm,snail
bra,gown
bread,onions
worm,flea
jar,pineapple
fridge,dishwasher
rabbit,hamster
trailer,wagon
cap,bottle
buggy,sled
cherry,cranberry
rooster,budgie
vulture,kite
robe,scarf
jacket,skirt
elephant,bull
grapefruit,cranberry
ring,rope
cherry,blueberry
pajamas,nightgown
squirrel,beaver
couch,cushion
camel,bison
cherry,cranberry
corn,pumpkin
belt,bag
screwdriver,corkscrew
tortoise,crocodile
cheetah,ostrich
nectarine,pineapple
avocado,onions
saucer,jar
rat,toad
pyramid,brick
boat,bike
screws,pipe
keyboard,piano
microwave,oven
trousers,sweater
toad,salamander
beets,radish
trombone,harp
gloves,coat
raft,canoe
wasp,butterfly
raft,sled
wheel,truck
hawk,pigeon
rabbit,hamster
apartment,bungalow
turtle,shrimp
corn,rice
whale,deer
boat,helicopter
skirt,curtains
snail,shrimp
vest,shirt
cat,frog
rifle,shotgun
swimsuit,skirt
orange,pineapple
mole,mink
bed,door
frog,owl
chipmunk,moth
grape,coconut
garlic,spinach
vulture,duck
pin,screws
coat,shawl
sink,stove
spider,tiger
hawk,hornet
tank,hose
shoes,slippers
sandals,skirt
dress,shawl
jacket,boots
raccoon,fox
perch,eel
spatula,paintbrush
mixer,tap
eggplant,peas
pants,vest
pheasant,lobster
tuba,cello
frog,turtle
brick,stone
cod,spinach
vest,sweater
grasshopper,nightingale
jeans,pants
pumpkin,pepper
mushroom,broccoli
lobster,tuna
pen,mouse
elevator,truck
stick,bag
dandelion,parsley
coat,sweater
frog,bat
jacket,shawl
paintbrush,crayon
salmon,lemon
mole,toad
cherry,carrot
skirt,shirt
razor,brush
crocodile,frog
hawk,sparrow
beans,carrot
wheelbarrow,ladle
oven,stove
trout,eel
socks,skirt
octopus,lobster
jacket,gloves
blackbird,nightingale
eggplant,spinach
blender,parsley
avocado,coconut
closet,toilet
saucer,helicopter
coat,gown
hose,tap
wheelbarrow,bucket
bra,gown
prune,plum
saddle,pony
gown,pants
crocodile,squirrel
woodpecker,vulture
goat,bread
trout,squid
raisin,bread
hose,bolts
shoes,socks
pan,tomato
camel,deer
balloon,helicopter
owl,pheasant
veil,coat
nightgown,shirt
keyboard,banjo
shoes,sandals
jeans,sweater
typewriter,keyboard
candle,tray
tiger,spider
corn,pumpkin
vest,gown
ant,spider
cat,sheep
pot,bowl
blouse,dress
hawk,raven
worm,snail
pot,tray
pants,gloves
turtle,owl
goldfish,hamster
mole,mink
leopard,buffalo
pants,shirt
skirt,blouse
robe,trousers
wheel,bike
octopus,lobster
thimble,ashtray
house,bridge
kettle,pot
pajamas,slippers
belt,helmet
plate,barrel
stereo,mixer
closet,cellar
comb,tray
squid,asparagus
elevator,escalator
bike,wheel
hawk,pigeon
gorilla,rabbit
rabbit,lamb
lemon,garlic
bed,cottage
panther,elephant
camel,donkey
trousers,gown
saddle,buckle
boots,dress
tuba,banjo
broccoli,potato
lamb,bread
door,brick
basement,cellar
eagle,kite
bathtub,toilet
thermometer,lamp
escalator,elevator
crocodile,tiger
flea,beetle
ant,rat
frog,crab
shirt,dress
belt,shirt
dresser,fridge
balloon,helicopter
rattlesnake,iguana
pickle,cabbage
elevator,escalator
rabbit,chicken
fridge,freezer
gorilla,squirrel
dress,trousers
corn,peas
ox,bison
goldfish,shrimp
tangerine,blueberry
saddle,clamp
mackerel,shrimp
coat,skirt
sink,dishwasher
rattlesnake,turtle
turtle,duck
bed,pillow
belt,tie
bag,tray
chapel,inn
cabin,cottage
dishwasher,stove
grapefruit,pear
prune,raspberry
sandals,skirt
carpet,curtains
tiger,crocodile
dog,sheep
screws,pin
belt,necklace
elephant,zebra
tent,jacket
cannon,grenade
leopard,ostrich
tiger,cheetah
apron,nightgown
crocodile,deer
bolts,rope
cockroach,alligator
ship,truck
tomato,lettuce
chicken,tuna
bike,skis
balloon,airplane
wasp,ant
cat,dog
alligator,duck
bungalow,bedroom
camel,rabbit
raisin,cranberry
shoes,bag
tie,shirt
helicopter,ship
bedroom,bungalow
orange,peach
scissors,gloves
paintbrush,scissors
prune,banana
bed,pine
kettle,spoon
mouse,frog
wheel,tank
salmon,pepper
honeydew,peach
bike,boat
elk,hyena
saxophone,trombone
candle,tray
belt,skirt
accordion,trumpet
tangerine,banana
grater,knife
boots,jeans
bed,door
tank,armour
thimble,doorknob
pencil,crayon
apartment,building
rabbit,pigeon
saddle,pony
brush,spoon
mirror,peg
broom,wand
vulture,buzzard
mixer,blender
blouse,coat
scarf,jacket
screws,wrench
cloak,sweater
jeans,blouse
fork,stick
mouse,pig
corn,broccoli
avocado,celery
wheel,clamp
toad,donkey
bra,blouse
accordion,harmonica
dandelion,celery
comb,knife
razor,machete
veil,cloak
cod,tomato
telephone,ring
eagle,pelican
tent,hut
scissors,spatula
closet,fridge
sandals,pants
sandals,vest
spider,cat
boat,canoe
keyboard,saxophone
pigeon,sparrow
lemon,pineapple
skunk,deer
airplane,truck
salmon,shrimp
hook,bag
elephant,cow
pony,camel
shirt,dress
blender,garlic
cat,bear
jeans,coat
gloves,scarf
jeans,coat
raisin,pear
scissors,brush
cabin,tent
avocado,grapefruit
dandelion,lettuce
vulture,sparrow
beans,bread
hawk,oriole
bike,boat
blouse,vest
coat,blouse
trailer,tractor
hawk,hornet
kite,stork
scarf,gloves
sweater,vest
guitar,harp
blender,freezer
salmon,chicken
bagpipe,flute
bra,blouse
belt,gloves
bear,tiger
closet,dishwasher
mole,hare
apron,mittens
corn,pineapple
mole,squirrel
shoes,trousers
razor,comb
perch,eel
pigeon,eagle
falcon,sparrow
mushroom,avocado
eagle,stork
peach,avocado
drill,rope
rabbit,coyote
garlic,cauliflower
skis,helmet
jacket,cloak
pencil,screwdriver
door,wall
screws,hose
alligator,leopard
helicopter,boat
goat,tomato
mackerel,crab
buggy,motorcycle
cherry,orange
dishwasher,cupboard
pot,pie
rope,bag
caribou,hyena
worm,beetle
avocado,broccoli
buggy,bike
inn,barn
necklace,scarf
jacket,shoes
dresser,pine
vest,coat
seal,pipe
leopard,cougar
sailboat,yacht
elephant,leopard
zucchini,parsley
swimsuit,bra
candle,basket
razor,sword
hawk,raven
bagpipe,saxophone
prune,peach
shoes,skirt
calf,pig
porcupine,rabbit
cottage,apartment
honeydew,pear
boat,yacht
pistol,bullet
toaster,dishwasher
necklace,chandelier
kettle,fridge
elephant,dolphin
bedroom,bed
closet,toilet
elk,porcupine
mole,raccoon
tuba,accordion
microwave,kettle
jeans,jacket
eagle,pigeon
ant,worm
snail,beetle
vest,gown
pants,sweater
pen,knife
lemon,tomato
blouse,dress
airplane,helicopter
sink,fridge
pants,gloves
cheetah,panther
sandals,boots
medal,cup
cap,dress
blouse,sweater
keyboard,trumpet
corn,celery
bra,shirt
crab,octopus
boat,truck
belt,boots
worm,spider
rooster,tiger
owl,starling
alligator,turtle
crocodile,walrus
scarf,blouse
pants,blouse
tomato,cauliflower
colander,blender
paintbrush,scissors
cushion,drapes
tuba,violin
moose,hare
crab,cucumber
swimsuit,vest
cage,tray
missile,grenade
corn,rice
prune,banana
napkin,blouse
lamp,projector
trumpet,violin
tie,skirt
crab,cod
sink,microwave
apple,celery
willow,vine
pepper,cheese
catfish,perch
