reference_id,candidate_id,reference_statement,candidate_statement,overlap
1782,7635,razor and pliers can be discriminated with electrical,"razor can be used for grooming, which makes it different from pliers",No
1782,8926,razor and pliers can be discriminated with electrical,"razor have (a) sharp edge, which makes it different from pliers",No
1782,4719,razor and pliers can be discriminated with electrical,"razor have (a) sharp cutting edge, which makes it different from pliers",No
1783,10016,mother and aunt can be discriminated with child,"mother is part of (a) close blood relative, which makes it different from aunt",Yes
1783,4193,mother and aunt can be discriminated with child,"mother is a direct relation, which makes it different from aunt",Yes
1783,15278,mother and aunt can be discriminated with child,"mother can be used for a married person, which makes it different from aunt",No
1783,2766,mother and aunt can be discriminated with child,"mother is a direct or immediate relation, which makes it different from aunt",Yes
2340,8287,trout and shrimp can be discriminated with gills,"trout is a fish, which makes it different from shrimp",Yes
2340,8363,trout and shrimp can be discriminated with gills,"trout have (a) red shell when cooked, which makes it different from shrimp",No
2340,5612,trout and shrimp can be discriminated with gills,"trout have (a) fins, which makes it different from shrimp",No
1798,9087,tractor and wheel can be discriminated with large,"tractor is consuming fuel, which makes it different from wheel",No
1798,587,tractor and wheel can be discriminated with large,"tractor have (a) an engine, which makes it different from wheel",No
1798,3659,tractor and wheel can be discriminated with large,"tractor can be used for land suitable one, which makes it different from wheel",No
1798,11363,tractor and wheel can be discriminated with large,"tractor have (a) wheels, which makes it different from wheel",No
1811,13163,king and son can be discriminated with crown,"king can be found in a royal family, which makes it different from son",No
1811,3419,king and son can be discriminated with crown,"king is a royalty, which makes it different from son",Yes
1811,1954,king and son can be discriminated with crown,"king is a title, which makes it different from son",No
1815,14087,fridge and cupboard can be discriminated with drawers,"fridge is made of /mostly made of metal, which makes it different from cupboard",No
1815,6939,fridge and cupboard can be discriminated with drawers,"fridge is a electrical appliance, which makes it different from cupboard",No
1815,5073,fridge and cupboard can be discriminated with drawers,"fridge is part of (a) kitchen appliance, which makes it different from cupboard",No
1815,7882,fridge and cupboard can be discriminated with drawers,"fridge can be plugged in, which makes it different from cupboard",Yes
2981,14087,fridge and cupboard can be discriminated with rectangular,"fridge is made of /mostly made of metal, which makes it different from cupboard",No
2981,6939,fridge and cupboard can be discriminated with rectangular,"fridge is a electrical appliance, which makes it different from cupboard",No
2981,5073,fridge and cupboard can be discriminated with rectangular,"fridge is part of (a) kitchen appliance, which makes it different from cupboard",No
2981,7882,fridge and cupboard can be discriminated with rectangular,"fridge can be plugged in, which makes it different from cupboard",No
1827,14353,alligator and porcupine can be discriminated with scales,"alligator can live in water, which makes it different from porcupine",No
1827,1481,alligator and porcupine can be discriminated with scales,"alligator can hunt other animals, which makes it different from porcupine",No
1827,8682,alligator and porcupine can be discriminated with scales,"alligator is living in water, which makes it different from porcupine",No
1827,7400,alligator and porcupine can be discriminated with scales,"alligator is a predator, which makes it different from porcupine",No
1828,6340,bag and skirt can be discriminated with plastic,"bag can be found on your upper torso, which makes it different from skirt",No
3227,9764,eggplant and celery can be discriminated with seeds,"eggplant is a purple vegetable, which makes it different from celery",No
3227,14397,eggplant and celery can be discriminated with seeds,"eggplant can be used for meat replacement, which makes it different from celery",No
1834,11337,jeans and dress can be discriminated with buttons,"jeans can keep legs warm, which makes it different from dress",No
1834,3681,jeans and dress can be discriminated with buttons,"jeans can be found on lower body, which makes it different from dress",No
1834,14841,jeans and dress can be discriminated with buttons,"jeans is worn below the waist, which makes it different from dress",No
1834,6247,jeans and dress can be discriminated with buttons,"jeans is part of (a) pair, which makes it different from dress",No
1834,7972,jeans and dress can be discriminated with buttons,"jeans is a worn on the lower body, which makes it different from dress",No
1834,8970,jeans and dress can be discriminated with buttons,"jeans have (a) two seperate pant legs, which makes it different from dress",No
1834,7966,jeans and dress can be discriminated with buttons,"jeans can be used for covering legs, which makes it different from dress",No
1834,5557,jeans and dress can be discriminated with buttons,"jeans can keep 2 legs covered, which makes it different from dress",No
2149,11337,jeans and dress can be discriminated with zipper,"jeans can keep legs warm, which makes it different from dress",No
2149,3681,jeans and dress can be discriminated with zipper,"jeans can be found on lower body, which makes it different from dress",No
2149,14841,jeans and dress can be discriminated with zipper,"jeans is worn below the waist, which makes it different from dress",No
2149,6247,jeans and dress can be discriminated with zipper,"jeans is part of (a) pair, which makes it different from dress",No
2149,7972,jeans and dress can be discriminated with zipper,"jeans is a worn on the lower body, which makes it different from dress",No
2149,8970,jeans and dress can be discriminated with zipper,"jeans have (a) two seperate pant legs, which makes it different from dress",No
2149,7966,jeans and dress can be discriminated with zipper,"jeans can be used for covering legs, which makes it different from dress",No
2149,5557,jeans and dress can be discriminated with zipper,"jeans can keep 2 legs covered, which makes it different from dress",No
3080,7880,butterfly and wasp can be discriminated with colourful,"butterfly have (a) no legs, which makes it different from wasp",No
1836,7880,butterfly and wasp can be discriminated with antennae,"butterfly have (a) no legs, which makes it different from wasp",No
1845,14216,pelican and pigeon can be discriminated with large,"pelican can be found at a beach, which makes it different from pigeon",No
1845,197,pelican and pigeon can be discriminated with large,"pelican have (a) long beak, which makes it different from pigeon",No
1851,7814,paintbrush and pen can be discriminated with bristles,"paintbrush is made of /mostly made of metal, which makes it different from pen",No
1851,6743,paintbrush and pen can be discriminated with bristles,"paintbrush can be used for brushing, which makes it different from pen",No
1851,13747,paintbrush and pen can be discriminated with bristles,"paintbrush have (a) bushy tail, which makes it different from pen",Yes
2456,14978,shoes and gown can be discriminated with suede,"shoes can be found on your feet, which makes it different from gown",No
2456,9161,shoes and gown can be discriminated with suede,"shoes can be found on lower body, which makes it different from gown",No
2748,14978,shoes and gown can be discriminated with laces,"shoes can be found on your feet, which makes it different from gown",No
2748,9161,shoes and gown can be discriminated with laces,"shoes can be found on lower body, which makes it different from gown",No
1861,10235,bungalow and barn can be discriminated with levels,"bungalow is a place to live permanently, which makes it different from barn",No
1861,10081,bungalow and barn can be discriminated with levels,"bungalow can be used for human living, which makes it different from barn",No
1871,12817,elk and squirrel can be discriminated with large,"elk have (a) antlers/horns, which makes it different from squirrel",No
1871,5648,elk and squirrel can be discriminated with large,"elk is part of (a) herd, which makes it different from squirrel",No
1871,12205,elk and squirrel can be discriminated with large,"elk have (a) horn, which makes it different from squirrel",No
1871,3364,elk and squirrel can be discriminated with large,"elk have (a) hooves, which makes it different from squirrel",No
1875,3230,daughter and princess can be discriminated with relative,"daughter have (a) multiple people pictured, which makes it different from princess",No
1875,5310,daughter and princess can be discriminated with relative,"daughter is a direct or immediate relation, which makes it different from princess",Yes
1875,2270,daughter and princess can be discriminated with relative,"daughter is a direct relation, which makes it different from princess",Yes
1875,1156,daughter and princess can be discriminated with relative,"daughter have (a) blood relationship with you, which makes it different from princess",Yes
1875,5144,daughter and princess can be discriminated with relative,"daughter is part of (a) your family, which makes it different from princess",Yes
1875,6000,daughter and princess can be discriminated with relative,"daughter is a family member, which makes it different from princess",Yes
1875,905,daughter and princess can be discriminated with relative,"daughter have (a) a blood relation with you, which makes it different from princess",Yes
1875,6092,daughter and princess can be discriminated with relative,"daughter have (a) blood relation with you, which makes it different from princess",Yes
1875,363,daughter and princess can be discriminated with relative,"daughter is part of (a) close blood relative, which makes it different from princess",Yes
1884,5028,accordion and harmonica can be discriminated with buttons,"accordion is made of strings, which makes it different from harmonica",No
1893,10217,socks and shoes can be discriminated with holes,"socks is a piece of clothing, which makes it different from shoes",No
1894,7637,eagle and duck can be discriminated with bald,"eagle is a bird of prey, which makes it different from duck",No
1894,7044,eagle and duck can be discriminated with bald,"eagle have (a) large wingspan, which makes it different from duck",No
1894,6436,eagle and duck can be discriminated with bald,"eagle is a predator, which makes it different from duck",No
1894,13875,eagle and duck can be discriminated with bald,"eagle have (a) large wing span, which makes it different from duck",No
1894,3551,eagle and duck can be discriminated with bald,"eagle can attack others, which makes it different from duck",No
1911,9228,beaver and mink can be discriminated with wood,"beaver can be held, which makes it different from mink",No
1911,15133,beaver and mink can be discriminated with wood,"beaver is a herbivore, which makes it different from mink",No
1911,4089,beaver and mink can be discriminated with wood,"beaver can live in water, which makes it different from mink",No
1911,9840,beaver and mink can be discriminated with wood,"beaver can be found on tree, which makes it different from mink",Yes
3860,2514,frog and cat can be discriminated with flies,"frog is a teeth, which makes it different from cat",No
3860,9438,frog and cat can be discriminated with flies,"frog can be found at the supermarket deli, which makes it different from cat",No
1926,4548,walls and ceiling can be discriminated with brick,"walls is touches ground, which makes it different from ceiling",No
1926,4285,walls and ceiling can be discriminated with brick,"walls can be found at ground level, which makes it different from ceiling",No
1926,4905,walls and ceiling can be discriminated with brick,"walls can be used for tiling, which makes it different from ceiling",No
1926,7735,walls and ceiling can be discriminated with brick,"walls is part of (a) another card, which makes it different from ceiling",No
2472,12736,rabbit and mouse can be discriminated with carrots,"rabbit have (a) tail, which makes it different from mouse",No
2472,14077,rabbit and mouse can be discriminated with carrots,"rabbit is a common pet, which makes it different from mouse",No
2472,4635,rabbit and mouse can be discriminated with carrots,"rabbit is part of (a) jumping, which makes it different from mouse",No
2472,14064,rabbit and mouse can be discriminated with carrots,"rabbit can jump, which makes it different from mouse",No
2472,10041,rabbit and mouse can be discriminated with carrots,"rabbit is four-legged, which makes it different from mouse",No
1956,3627,vulture and starling can be discriminated with claws,"vulture have (a) large wing span, which makes it different from starling",No
1956,15323,vulture and starling can be discriminated with claws,"vulture have (a) large wingspan, which makes it different from starling",No
1956,2728,vulture and starling can be discriminated with claws,"vulture is a predator, which makes it different from starling",No
1962,7707,gorilla and giraffe can be discriminated with black,"gorilla is a predator, which makes it different from giraffe",No
1962,7248,gorilla and giraffe can be discriminated with black,"gorilla can walk on 2 feet, which makes it different from giraffe",No
3862,6165,grapefruit and lemon can be discriminated with large,"grapefruit is a red  or orang, which makes it different from lemon",No
1965,4030,finger and arm can be discriminated with nail,"finger is part of (a) hands(including wrist), which makes it different from arm",No
1965,5264,finger and arm can be discriminated with nail,"finger have (a) nails, which makes it different from arm",Yes
1965,7473,finger and arm can be discriminated with nail,"finger have (a) less than three joints, which makes it different from arm",No
1967,6958,raft and jeep can be discriminated with logs,"raft can be used for riding on water, which makes it different from jeep",No
1967,15069,raft and jeep can be discriminated with logs,"raft can be found in water, which makes it different from jeep",No
1967,3857,raft and jeep can be discriminated with logs,"raft can be used for water, which makes it different from jeep",No
1967,1149,raft and jeep can be discriminated with logs,"raft is a type of watercraft, which makes it different from jeep",No
1974,14727,mink and coyote can be discriminated with mink,"mink is living in water, which makes it different from coyote",No
1974,3918,mink and coyote can be discriminated with mink,"mink can climb trees, which makes it different from coyote",No
3029,14727,mink and coyote can be discriminated with animals,"mink is living in water, which makes it different from coyote",No
3029,3918,mink and coyote can be discriminated with animals,"mink can climb trees, which makes it different from coyote",No
1979,2889,mug and saucer can be discriminated with handle,"mug have (a) handle, which makes it different from saucer",Yes
3844,9867,cat and horse can be discriminated with mice,"cat have (a) fur, which makes it different from horse",No
3844,616,cat and horse can be discriminated with mice,"cat is carnivorous, which makes it different from horse",No
3844,8508,cat and horse can be discriminated with mice,"cat is a typical pet, which makes it different from horse",No
3844,8459,cat and horse can be discriminated with mice,"cat have (a) paws, which makes it different from horse",No
3844,4302,cat and horse can be discriminated with mice,"cat is smaller than a desk, which makes it different from horse",No
3844,13067,cat and horse can be discriminated with mice,"cat can be kept inside a bedroom, which makes it different from horse",No
3844,14169,cat and horse can be discriminated with mice,"cat can be used for food products, which makes it different from horse",No
2000,288,bolts and clamp can be discriminated with sizes,"bolts can be found at an electronics store, which makes it different from clamp",No
2000,5083,bolts and clamp can be discriminated with sizes,"bolts can be found kitchen, which makes it different from clamp",No
2000,7008,bolts and clamp can be discriminated with sizes,"bolts have (a) number on it, which makes it different from clamp",No
2000,13498,bolts and clamp can be discriminated with sizes,"bolts can be used for a vehicle, which makes it different from clamp",No
2005,12457,cupboard and toilet can be discriminated with handles,"cupboard can be found on a countertop, which makes it different from toilet",No
2005,1280,cupboard and toilet can be discriminated with handles,"cupboard is a appliance in the kitchen, which makes it different from toilet",No
2012,5158,necklace and dress can be discriminated with clasp,"necklace is worn on the neck, which makes it different from dress",No
2012,5086,necklace and dress can be discriminated with clasp,"necklace is a accessory, which makes it different from dress",No
3615,5158,necklace and dress can be discriminated with diamonds,"necklace is worn on the neck, which makes it different from dress",No
3615,5086,necklace and dress can be discriminated with diamonds,"necklace is a accessory, which makes it different from dress",No
2372,13219,rabbit and lamb can be discriminated with hops,"rabbit is small, which makes it different from lamb",No
2024,8384,church and inn can be discriminated with alter,"church is a religion buildings, which makes it different from inn",Yes
2024,7105,church and inn can be discriminated with alter,"church can be used for religious gathering, which makes it different from inn",Yes
2024,11118,church and inn can be discriminated with alter,"church is a religious place, which makes it different from inn",Yes
2024,6730,church and inn can be discriminated with alter,"church is a place of worship, which makes it different from inn",Yes
2024,11805,church and inn can be discriminated with alter,"church can be used for religious gatherings, which makes it different from inn",Yes
2024,15336,church and inn can be discriminated with alter,"church can be used for a place of worship, which makes it different from inn",Yes
2811,8384,church and inn can be discriminated with seats,"church is a religion buildings, which makes it different from inn",No
2811,7105,church and inn can be discriminated with seats,"church can be used for religious gathering, which makes it different from inn",No
2811,11118,church and inn can be discriminated with seats,"church is a religious place, which makes it different from inn",No
2811,6730,church and inn can be discriminated with seats,"church is a place of worship, which makes it different from inn",No
2811,11805,church and inn can be discriminated with seats,"church can be used for religious gatherings, which makes it different from inn",No
2811,15336,church and inn can be discriminated with seats,"church can be used for a place of worship, which makes it different from inn",No
2861,11550,helicopter and boat can be discriminated with flies,"helicopter can be found in the air, which makes it different from boat",Yes
2861,14807,helicopter and boat can be discriminated with flies,"helicopter have (a) the ability to fly, which makes it different from boat",Yes
2861,13495,helicopter and boat can be discriminated with flies,"helicopter can fly, which makes it different from boat",Yes
3594,751,camel and rabbit can be discriminated with humps,"camel can be used for human transport, which makes it different from rabbit",No
3594,13917,camel and rabbit can be discriminated with humps,"camel can be found jungle, which makes it different from rabbit",No
3594,8067,camel and rabbit can be discriminated with humps,"camel can be used for a mode of transport, which makes it different from rabbit",No
3594,7536,camel and rabbit can be discriminated with humps,"camel can be used for riding, which makes it different from rabbit",No
2051,4091,tuna and chicken can be discriminated with gills,"tuna have (a) fins, which makes it different from chicken",No
2051,6278,tuna and chicken can be discriminated with gills,"tuna is a water animal, which makes it different from chicken",No
2051,10771,tuna and chicken can be discriminated with gills,"tuna is a fish, which makes it different from chicken",No
2051,2026,tuna and chicken can be discriminated with gills,"tuna can be found at sea, which makes it different from chicken",No
2055,4095,celery and tomato can be discriminated with stalks,"celery is a vegetable, which makes it different from tomato",No
2055,7811,celery and tomato can be discriminated with stalks,"celery is green, which makes it different from tomato",No
2058,9033,garlic and pepper can be discriminated with bulbs,"garlic is a fruit, which makes it different from pepper",No
2066,11163,trombone and harp can be discriminated with valve,"trombone can usually be played  with mouth, which makes it different from harp",No
2066,9506,trombone and harp can be discriminated with valve,"trombone is a wind instrument, which makes it different from harp",No
2076,2966,duck and onions can be discriminated with waddles,"duck is red, which makes it different from onions",No
2076,4968,duck and onions can be discriminated with waddles,"duck is a meat or animal, which makes it different from onions",No
2076,3806,duck and onions can be discriminated with waddles,"duck is a n animal, which makes it different from onions",No
2076,9883,duck and onions can be discriminated with waddles,"duck is a animal, which makes it different from onions",No
2090,212,scarf and coat can be discriminated with colourful,"scarf is worn on the neck, which makes it different from coat",No
2090,6435,scarf and coat can be discriminated with colourful,"scarf is a accessory, which makes it different from coat",No
2111,14278,cherry and avocado can be discriminated with pit,"cherry is a red  or orang, which makes it different from avocado",No
2111,5723,cherry and avocado can be discriminated with pit,"cherry is part of (a) group or bunch, which makes it different from avocado",No
2111,2214,cherry and avocado can be discriminated with pit,"cherry is a fruit, which makes it different from avocado",No
2111,14523,cherry and avocado can be discriminated with pit,"cherry is red, which makes it different from avocado",No
2111,7936,cherry and avocado can be discriminated with pit,"cherry can be eaten in one bite, which makes it different from avocado",No
2111,12439,cherry and avocado can be discriminated with pit,"cherry have (a) edible skin, which makes it different from avocado",No
2111,5893,cherry and avocado can be discriminated with pit,"cherry have (a) (usually) edible skin, which makes it different from avocado",No
2111,6839,cherry and avocado can be discriminated with pit,"cherry can rhyme with ferry, which makes it different from avocado",No
2111,4654,cherry and avocado can be discriminated with pit,"cherry is purple, which makes it different from avocado",No
2111,2257,cherry and avocado can be discriminated with pit,"cherry have (a) edible skin (usually), which makes it different from avocado",No
2111,8028,cherry and avocado can be discriminated with pit,"cherry can be used for smoothies, which makes it different from avocado",No
3691,14278,cherry and avocado can be discriminated with stem,"cherry is a red  or orang, which makes it different from avocado",No
3691,5723,cherry and avocado can be discriminated with stem,"cherry is part of (a) group or bunch, which makes it different from avocado",No
3691,2214,cherry and avocado can be discriminated with stem,"cherry is a fruit, which makes it different from avocado",No
3691,14523,cherry and avocado can be discriminated with stem,"cherry is red, which makes it different from avocado",No
3691,7936,cherry and avocado can be discriminated with stem,"cherry can be eaten in one bite, which makes it different from avocado",No
3691,12439,cherry and avocado can be discriminated with stem,"cherry have (a) edible skin, which makes it different from avocado",Yes
3691,5893,cherry and avocado can be discriminated with stem,"cherry have (a) (usually) edible skin, which makes it different from avocado",No
3691,6839,cherry and avocado can be discriminated with stem,"cherry can rhyme with ferry, which makes it different from avocado",No
3691,4654,cherry and avocado can be discriminated with stem,"cherry is purple, which makes it different from avocado",No
3691,2257,cherry and avocado can be discriminated with stem,"cherry have (a) edible skin (usually), which makes it different from avocado",No
3691,8028,cherry and avocado can be discriminated with stem,"cherry can be used for smoothies, which makes it different from avocado",No
2123,11978,trumpet and clarinet can be discriminated with gold,"trumpet have (a) start with a t, which makes it different from clarinet",No
2123,10626,trumpet and clarinet can be discriminated with gold,"trumpet is a brass instrument, which makes it different from clarinet",Yes
2123,14283,trumpet and clarinet can be discriminated with gold,"trumpet is made of brass, which makes it different from clarinet",No
2128,6323,caterpillar and worm can be discriminated with colourful,"caterpillar can fly, which makes it different from worm",No
2128,14029,caterpillar and worm can be discriminated with colourful,"caterpillar have (a) legs, six or more, which makes it different from worm",No
2977,6011,elephant and dog can be discriminated with trunk,"elephant can be used for human transport, which makes it different from dog",No
2977,13141,elephant and dog can be discriminated with trunk,"elephant is a teeth, which makes it different from dog",No
2977,10237,elephant and dog can be discriminated with trunk,"elephant can be used for riding, which makes it different from dog",No
2737,6011,elephant and dog can be discriminated with peanuts,"elephant can be used for human transport, which makes it different from dog",No
2737,13141,elephant and dog can be discriminated with peanuts,"elephant is a teeth, which makes it different from dog",No
2737,10237,elephant and dog can be discriminated with peanuts,"elephant can be used for riding, which makes it different from dog",No
2146,14975,prince and brother can be discriminated with royalty,"prince can be found in a royal family, which makes it different from brother",Yes
2146,4680,prince and brother can be discriminated with royalty,"prince is a royalty, which makes it different from brother",Yes
2146,663,prince and brother can be discriminated with royalty,"prince is a title, which makes it different from brother",No
2148,3789,grenade and gun can be discriminated with pin,"grenade is a vessel, which makes it different from gun",No
2155,12608,bag and pants can be discriminated with sizes,"bag can be found on your upper torso, which makes it different from pants",No
2164,11837,boy and woman can be discriminated with male,"boy have (a) the color brown in it, which makes it different from woman",No
2164,4668,boy and woman can be discriminated with male,"boy is a male, which makes it different from woman",Yes
2164,5804,boy and woman can be discriminated with male,"boy is male, which makes it different from woman",Yes
2164,7725,boy and woman can be discriminated with male,"boy is steel, which makes it different from woman",No
2165,14330,raccoon and beaver can be discriminated with mask,"raccoon is originated from north america, which makes it different from beaver",No
2166,11909,paintbrush and scissors can be discriminated with bristles,"paintbrush can writing, which makes it different from scissors",No
2166,7594,paintbrush and scissors can be discriminated with bristles,"paintbrush can be used for writing/drawing, which makes it different from scissors",No
2166,5724,paintbrush and scissors can be discriminated with bristles,"paintbrush can be used for brushing, which makes it different from scissors",No
2166,1307,paintbrush and scissors can be discriminated with bristles,"paintbrush can be used for writing, which makes it different from scissors",No
2166,11872,paintbrush and scissors can be discriminated with bristles,"paintbrush can be used for painting, which makes it different from scissors",No
2167,10790,tuna and cod can be discriminated with large,"tuna can come in a tin, which makes it different from cod",No
3384,1421,piano and harp can be discriminated with ivory,"piano have (a) ivory keys, which makes it different from harp",Yes
3535,3882,eagle and sparrow can be discriminated with claws,"eagle have (a) large wing span, which makes it different from sparrow",No
3535,10573,eagle and sparrow can be discriminated with claws,"eagle is a predator, which makes it different from sparrow",No
3535,7228,eagle and sparrow can be discriminated with claws,"eagle have (a) large wingspan, which makes it different from sparrow",No
2174,4924,tuna and shrimp can be discriminated with gills,"tuna is a fish, which makes it different from shrimp",Yes
2174,11299,tuna and shrimp can be discriminated with gills,"tuna have (a) red shell when cooked, which makes it different from shrimp",No
2174,12892,tuna and shrimp can be discriminated with gills,"tuna have (a) fins, which makes it different from shrimp",No
3088,2285,blender and freezer can be discriminated with container,"blender can be plugged in, which makes it different from freezer",No
3088,2312,blender and freezer can be discriminated with container,"blender can be used for making food, which makes it different from freezer",No
3088,4674,blender and freezer can be discriminated with container,"blender can be found on a countertop, which makes it different from freezer",No
3061,1475,skunk and alligator can be discriminated with stripe,"skunk is a mammal, which makes it different from alligator",No
3061,7574,skunk and alligator can be discriminated with stripe,"skunk have (a) hair/fur, which makes it different from alligator",No
2182,12986,peach and pineapple can be discriminated with pit,"peach is a red  or orang, which makes it different from pineapple",No
2182,11215,peach and pineapple can be discriminated with pit,"peach have (a) single hard pit, which makes it different from pineapple",Yes
3252,11877,prune and plum can be discriminated with seeds,"prune can be eaten in one bite, which makes it different from plum",No
3252,11029,prune and plum can be discriminated with seeds,"prune is part of (a) group or bunch, which makes it different from plum",No
2194,11609,broccoli and onions can be discriminated with stalks,"broccoli have (a) any green on it, which makes it different from onions",No
2194,6460,broccoli and onions can be discriminated with stalks,"broccoli is green (most part), which makes it different from onions",No
2194,199,broccoli and onions can be discriminated with stalks,"broccoli is a green food, which makes it different from onions",No
2194,3975,broccoli and onions can be discriminated with stalks,"broccoli is green, which makes it different from onions",No
2194,14812,broccoli and onions can be discriminated with stalks,"broccoli is a green vegetable, which makes it different from onions",No
2201,878,neck and nose can be discriminated with wide,"neck can be found below mouth, which makes it different from nose",No
2596,4134,arm and shoulder can be discriminated with extend,"arm can be used for a fight, which makes it different from shoulder",No
2596,14810,arm and shoulder can be discriminated with extend,"arm have (a) more than one joint, which makes it different from shoulder",No
2596,10395,arm and shoulder can be discriminated with extend,"arm is made of a whole body part, which makes it different from shoulder",No
2596,1123,arm and shoulder can be discriminated with extend,"arm can be used for waving, which makes it different from shoulder",No
2596,6607,arm and shoulder can be discriminated with extend,"arm is part of (a) an appendage, which makes it different from shoulder",No
2596,1390,arm and shoulder can be discriminated with extend,"arm is part of (a) upper extremity(not including shoulders), which makes it different from shoulder",No
2596,13309,arm and shoulder can be discriminated with extend,"arm can be found below where a watch is, which makes it different from shoulder",No
2232,13890,lemon and celery can be discriminated with oval,"lemon is a fruit, which makes it different from celery",No
3231,2404,sink and stove can be discriminated with drain,"sink can be found on a countertop, which makes it different from stove",No
3382,2404,sink and stove can be discriminated with enamel,"sink can be found on a countertop, which makes it different from stove",No
3563,1656,kettle and pot can be discriminated with plug,"kettle is made of metal, which makes it different from pot",No
3563,9844,kettle and pot can be discriminated with plug,"kettle have (a) handle, which makes it different from pot",No
2239,10870,olive and pepper can be discriminated with oval,"olive is green, which makes it different from pepper",No
2239,4292,olive and pepper can be discriminated with oval,"olive is a fruit, which makes it different from pepper",No
3933,13819,vulture and duck can be discriminated with claws,"vulture have (a) large wingspan, which makes it different from duck",No
3933,5932,vulture and duck can be discriminated with claws,"vulture is a bird of prey, which makes it different from duck",No
3933,15249,vulture and duck can be discriminated with claws,"vulture is a predator, which makes it different from duck",No
3933,5558,vulture and duck can be discriminated with claws,"vulture have (a) large wing span, which makes it different from duck",No
3933,2200,vulture and duck can be discriminated with claws,"vulture have (a) long beak, which makes it different from duck",No
3933,7837,vulture and duck can be discriminated with claws,"vulture can attack others, which makes it different from duck",No
2244,11233,rocket and gun can be discriminated with flies,"rocket can be used for harm, which makes it different from gun",No
3126,13068,rabbit and coyote can be discriminated with carrots,"rabbit have (a) long ears, which makes it different from coyote",No
3126,12275,rabbit and coyote can be discriminated with carrots,"rabbit have (a) long ear, which makes it different from coyote",No
3126,1517,rabbit and coyote can be discriminated with carrots,"rabbit is a herbivore, which makes it different from coyote",No
2530,13068,rabbit and coyote can be discriminated with hops,"rabbit have (a) long ears, which makes it different from coyote",No
2530,12275,rabbit and coyote can be discriminated with hops,"rabbit have (a) long ear, which makes it different from coyote",No
2530,1517,rabbit and coyote can be discriminated with hops,"rabbit is a herbivore, which makes it different from coyote",No
2255,4379,pear and coconut can be discriminated with yellow,"pear is a physical fruit or veg, which makes it different from coconut",No
2266,13123,toilet and cupboard can be discriminated with porcelain,"toilet can can you sit on it, which makes it different from cupboard",No
2266,2279,toilet and cupboard can be discriminated with porcelain,"toilet can be plumbed in, which makes it different from cupboard",No
2606,13695,blouse and pants can be discriminated with collar,"blouse have (a) sleeves, which makes it different from pants",No
2606,10905,blouse and pants can be discriminated with collar,"blouse can be found on your upper torso, which makes it different from pants",No
2831,2333,orange and banana can be discriminated with pulp,"orange is a red  or orang, which makes it different from banana",No
2831,1130,orange and banana can be discriminated with pulp,"orange is a citrus fruit, which makes it different from banana",No
2963,2333,orange and banana can be discriminated with seeds,"orange is a red  or orang, which makes it different from banana",No
2963,1130,orange and banana can be discriminated with seeds,"orange is a citrus fruit, which makes it different from banana",No
2284,6959,coconut and garlic can be discriminated with round,"coconut have (a) usually inedible skin, which makes it different from garlic",No
2284,2944,coconut and garlic can be discriminated with round,"coconut can be found on a tree or bush, which makes it different from garlic",No
2284,6559,coconut and garlic can be discriminated with round,"coconut is a fruit, which makes it different from garlic",No
2296,4343,coat and jacket can be discriminated with long,"coat can be used for covering legs, which makes it different from jacket",No
3801,6221,bagpipe and harpsichord can be discriminated with plaid,"bagpipe can be held in hand, which makes it different from harpsichord",No
3801,1442,bagpipe and harpsichord can be discriminated with plaid,"bagpipe is a wind instrument, which makes it different from harpsichord",No
3801,208,bagpipe and harpsichord can be discriminated with plaid,"bagpipe is made of strings, which makes it different from harpsichord",No
2843,4607,wasp and cockroach can be discriminated with stinger,"wasp have (a) wings, which makes it different from cockroach",No
2313,8088,arm and elbow can be discriminated with long,"arm is on a person's exterior, which makes it different from elbow",No
2313,7807,arm and elbow can be discriminated with long,"arm have (a) more than one joint, which makes it different from elbow",No
2313,6178,arm and elbow can be discriminated with long,"arm is made of a whole body part, which makes it different from elbow",No
2313,10126,arm and elbow can be discriminated with long,"arm is part of (a) an appendage, which makes it different from elbow",No
2313,1935,arm and elbow can be discriminated with long,"arm can be found below where a watch is, which makes it different from elbow",No
2609,13554,orange and lime can be discriminated with sections,"orange can be used as a color, which makes it different from lime",No
2319,10772,ceiling and floor can be discriminated with high,"ceiling can be found above your head, which makes it different from floor",Yes
2319,475,ceiling and floor can be discriminated with high,"ceiling is part of (a) room, which makes it different from floor",No
2319,5900,ceiling and floor can be discriminated with high,"ceiling can let in air, which makes it different from floor",Yes
2319,4282,ceiling and floor can be discriminated with high,"ceiling can be found above your head in general, which makes it different from floor",Yes
2330,1022,hose and plug can be discriminated with long,"hose can be used for restraining something/somebody, which makes it different from plug",No
2330,6462,hose and plug can be discriminated with long,"hose can be used for water, which makes it different from plug",No
2330,7106,hose and plug can be discriminated with long,"hose is a mostly black in colour, which makes it different from plug",No
2330,8377,hose and plug can be discriminated with long,"hose can work without electricity, which makes it different from plug",No
2330,14577,hose and plug can be discriminated with long,"hose can be used for dispensing water, which makes it different from plug",No
2330,3604,hose and plug can be discriminated with long,"hose have (a) string or line, which makes it different from plug",No
2330,13131,hose and plug can be discriminated with long,"hose can be wrapped around something, which makes it different from plug",No
2330,4614,hose and plug can be discriminated with long,"hose can provide water, which makes it different from plug",No
2330,13257,hose and plug can be discriminated with long,"hose can be used for a typical plumbing job, which makes it different from plug",No
